X,Y,Red,Green,Blue
180,139,255,0,0
180,140,255,255,255
180,141,255,0,0
180,142,254,255,255
180,143,255,0,0
180,144,255,255,255
180,145,254,255,255
180,146,254,255,255
180,147,0,0,0
180,148,255,255,255
180,149,254,255,255
180,150,0,0,0
180,151,254,255,255
180,152,0,0,0
180,153,0,0,0
180,154,0,0,0
180,155,255,0,0
180,156,254,255,255
180,157,0,0,0
180,158,254,255,255
180,159,255,0,0
180,160,255,255,255
180,161,0,0,0
180,162,0,0,0
180,163,254,255,255
180,164,0,0,0
180,165,255,0,0
180,166,255,0,0
180,167,255,0,0
180,168,254,255,255
180,169,0,0,0
180,170,254,255,255
180,171,255,255,255
180,172,254,255,255
180,173,255,0,0
180,174,255,0,0
180,175,0,0,0
180,176,0,0,0
180,177,255,0,0
180,178,254,255,255
180,179,254,255,255
180,180,254,255,255
180,181,255,0,0
180,182,255,255,255
180,183,254,255,255
180,184,255,0,0
180,185,0,0,0
180,186,254,255,255
180,187,255,255,255
180,188,254,255,255
180,189,0,0,0
180,190,255,255,255
180,191,254,255,255
180,192,254,255,255
180,193,255,0,0
180,194,254,255,255
180,195,255,255,255
180,196,255,255,255
180,197,255,255,255
180,198,254,255,255
180,199,255,255,255
181,0,254,255,255
181,1,0,0,0
181,2,255,0,0
181,3,0,0,0
181,4,255,255,255
181,5,255,255,255
181,6,254,255,255
181,7,255,0,0
181,8,254,255,255
181,9,255,255,255
181,10,254,255,255
181,11,255,255,255
181,12,0,0,0
181,13,0,0,0
181,14,254,255,255
181,15,0,0,0
181,16,0,0,0
181,17,254,255,255
181,18,0,0,0
181,19,254,255,255
181,20,254,255,255
181,21,254,255,255
181,22,0,0,0
181,23,254,255,255
181,24,0,0,0
181,25,255,0,0
181,26,255,255,255
181,27,255,255,255
181,28,255,0,0
181,29,255,0,0
181,30,255,0,0
181,31,254,255,255
181,32,254,255,255
181,33,255,0,0
181,34,255,255,255
181,35,0,0,0
181,36,255,255,255
181,37,254,255,255
181,38,0,0,0
181,39,255,255,255
181,40,254,255,255
181,41,255,255,255
181,42,254,255,255
181,43,0,0,0
181,44,255,0,0
181,45,254,255,255
181,46,255,255,255
181,47,0,0,0
181,48,0,0,0
181,49,0,0,0
181,50,254,255,255
181,51,255,255,255
181,52,0,0,0
181,53,255,255,255
181,54,255,255,255
181,55,254,255,255
181,56,0,0,0
181,57,0,0,0
181,58,0,0,0
181,59,254,255,255
181,60,255,255,255
181,61,254,255,255
181,62,0,0,0
181,63,254,255,255
181,64,254,255,255
181,65,255,0,0
181,66,255,255,255
181,67,255,0,0
181,68,0,0,0
181,69,255,255,255
181,70,255,255,255
181,71,255,255,255
181,72,255,255,255
181,73,0,0,0
181,74,255,255,255
181,75,255,0,0
181,76,0,0,0
181,77,255,255,255
181,78,255,255,255
181,79,255,255,255
181,80,255,0,0
181,81,255,0,0
181,82,254,255,255
181,83,255,255,255
181,84,0,0,0
181,85,0,0,0
181,86,255,255,255
181,87,0,0,0
181,88,255,255,255
181,89,255,255,255
181,90,0,0,0
181,91,255,0,0
181,92,255,0,0
181,93,0,0,0
181,94,255,0,0
181,95,255,0,0
181,96,255,0,0
181,97,254,255,255
181,98,0,0,0
181,99,0,0,0
181,100,255,0,0
181,101,255,0,0
181,102,0,0,0
181,103,255,255,255
181,104,0,0,0
181,105,255,255,255
181,106,255,255,255
181,107,0,0,0
181,108,0,0,0
181,109,254,255,255
181,110,255,0,0
181,111,254,255,255
181,112,255,0,0
181,113,255,255,255
181,114,0,0,0
181,115,255,255,255
181,116,254,255,255
181,117,0,0,0
181,118,255,255,255
181,119,0,0,0
181,120,255,0,0
181,121,255,255,255
181,122,0,0,0
181,123,255,0,0
181,124,254,255,255
181,125,0,0,0
181,126,0,0,0
181,127,255,255,255
181,128,255,0,0
181,129,255,0,0
181,130,254,255,255
181,131,254,255,255
181,132,0,0,0
181,133,254,255,255
181,134,255,255,255
181,135,0,0,0
181,136,254,255,255
181,137,255,0,0
181,138,254,255,255
181,139,255,0,0
181,140,254,255,255
181,141,255,255,255
181,142,0,0,0
181,143,255,0,0
181,144,255,0,0
181,145,255,0,0
181,146,254,255,255
181,147,255,0,0
181,148,255,255,255
181,149,255,0,0
181,150,255,0,0
181,151,255,255,255
181,152,255,255,255
181,153,254,255,255
181,154,254,255,255
181,155,254,255,255
181,156,255,255,255
181,157,255,0,0
181,158,0,0,0
181,159,255,255,255
181,160,255,0,0
181,161,254,255,255
181,162,255,255,255
181,163,0,0,0
181,164,255,0,0
181,165,254,255,255
181,166,0,0,0
181,167,255,255,255
181,168,254,255,255
181,169,255,255,255
181,170,0,0,0
181,171,255,0,0
181,172,255,0,0
181,173,254,255,255
181,174,254,255,255
181,175,255,255,255
181,176,255,0,0
181,177,254,255,255
181,178,0,0,0
181,179,255,255,255
181,180,255,255,255
181,181,254,255,255
181,182,254,255,255
181,183,254,255,255
181,184,255,255,255
181,185,255,0,0
181,186,255,0,0
181,187,0,0,0
181,188,254,255,255
181,189,255,0,0
181,190,254,255,255
181,191,255,0,0
181,192,255,0,0
181,193,0,0,0
181,194,0,0,0
181,195,255,255,255
181,196,255,0,0
181,197,254,255,255
181,198,0,0,0
181,199,0,0,0
182,0,255,255,255
182,1,254,255,255
182,2,0,0,0
182,3,0,0,0
182,4,254,255,255
182,5,255,255,255
182,6,254,255,255
182,7,255,255,255
182,8,255,0,0
182,9,255,255,255
182,10,255,255,255
182,11,0,0,0
182,12,255,255,255
182,13,255,255,255
182,14,0,0,0
182,15,255,255,255
182,16,255,255,255
182,17,254,255,255
182,18,0,0,0
182,19,0,0,0
182,20,255,0,0
182,21,255,255,255
182,22,254,255,255
182,23,255,0,0
182,24,255,0,0
182,25,255,0,0
182,26,254,255,255
182,27,255,255,255
182,28,255,255,255
182,29,255,255,255
182,30,0,0,0
182,31,255,0,0
182,32,0,0,0
182,33,0,0,0
182,34,255,0,0
182,35,255,0,0
182,36,255,255,255
182,37,255,255,255
182,38,255,0,0
182,39,0,0,0
182,40,255,255,255
182,41,255,0,0
182,42,255,255,255
182,43,254,255,255
182,44,254,255,255
182,45,255,255,255
182,46,255,0,0
182,47,255,255,255
182,48,0,0,0
182,49,255,0,0
182,50,0,0,0
182,51,0,0,0
182,52,255,0,0
182,53,255,0,0
182,54,255,0,0
182,55,255,255,255
182,56,254,255,255
182,57,255,255,255
182,58,255,255,255
182,59,254,255,255
182,60,0,0,0
182,61,255,0,0
182,62,0,0,0
182,63,254,255,255
182,64,255,0,0
182,65,0,0,0
182,66,254,255,255
182,67,0,0,0
182,68,255,255,255
182,69,255,255,255
182,70,255,0,0
182,71,0,0,0
182,72,254,255,255
182,73,255,0,0
182,74,255,0,0
182,75,254,255,255
182,76,0,0,0
182,77,255,255,255
182,78,254,255,255
182,79,255,255,255
182,80,254,255,255
182,81,0,0,0
182,82,0,0,0
182,83,254,255,255
182,84,0,0,0
182,85,255,255,255
182,86,254,255,255
182,87,0,0,0
182,88,255,255,255
182,89,255,255,255
182,90,254,255,255
182,91,255,255,255
182,92,0,0,0
182,93,255,255,255
182,94,255,255,255
182,95,254,255,255
182,96,254,255,255
182,97,0,0,0
182,98,254,255,255
182,99,255,255,255
182,100,255,0,0
182,101,0,0,0
182,102,255,0,0
182,103,255,255,255
182,104,255,0,0
182,105,255,255,255
182,106,254,255,255
182,107,255,0,0
182,108,0,0,0
182,109,255,255,255
182,110,255,0,0
182,111,254,255,255
182,112,0,0,0
182,113,254,255,255
182,114,255,0,0
182,115,0,0,0
182,116,255,255,255
182,117,254,255,255
182,118,0,0,0
182,119,255,0,0
182,120,255,255,255
182,121,255,0,0
182,122,0,0,0
182,123,254,255,255
182,124,0,0,0
182,125,255,255,255
182,126,255,255,255
182,127,255,255,255
182,128,255,255,255
182,129,0,0,0
182,130,255,255,255
182,131,255,0,0
182,132,255,255,255
182,133,255,0,0
182,134,255,0,0
182,135,255,0,0
182,136,255,0,0
182,137,0,0,0
182,138,255,0,0
182,139,255,0,0
182,140,255,255,255
182,141,255,255,255
182,142,0,0,0
182,143,255,0,0
182,144,255,255,255
182,145,254,255,255
182,146,255,255,255
182,147,255,255,255
182,148,0,0,0
182,149,0,0,0
182,150,255,255,255
182,151,0,0,0
182,152,254,255,255
182,153,0,0,0
182,154,255,0,0
182,155,254,255,255
182,156,254,255,255
182,157,0,0,0
182,158,255,0,0
182,159,254,255,255
182,160,255,255,255
182,161,0,0,0
182,162,254,255,255
182,163,254,255,255
182,164,255,0,0
182,165,0,0,0
182,166,254,255,255
182,167,255,255,255
182,168,254,255,255
182,169,254,255,255
182,170,255,0,0
182,171,0,0,0
182,172,254,255,255
182,173,255,255,255
182,174,255,0,0
182,175,254,255,255
182,176,0,0,0
182,177,255,255,255
182,178,0,0,0
182,179,255,255,255
182,180,255,0,0
182,181,254,255,255
182,182,255,255,255
182,183,254,255,255
182,184,254,255,255
182,185,0,0,0
182,186,255,0,0
182,187,255,0,0
182,188,255,255,255
182,189,255,0,0
182,190,0,0,0
182,191,0,0,0
182,192,255,0,0
182,193,0,0,0
182,194,255,255,255
182,195,254,255,255
182,196,255,255,255
182,197,254,255,255
182,198,255,0,0
182,199,0,0,0
183,0,0,0,0
183,1,0,0,0
183,2,255,0,0
183,3,254,255,255
183,4,255,0,0
183,5,255,0,0
183,6,255,0,0
183,7,254,255,255
183,8,255,255,255
183,9,0,0,0
183,10,0,0,0
183,11,255,255,255
183,12,0,0,0
183,13,0,0,0
183,14,255,255,255
183,15,0,0,0
183,16,255,0,0
183,17,254,255,255
183,18,255,0,0
183,19,255,255,255
183,20,254,255,255
183,21,254,255,255
183,22,254,255,255
183,23,0,0,0
183,24,255,0,0
183,25,254,255,255
183,26,254,255,255
183,27,255,255,255
183,28,0,0,0
183,29,254,255,255
183,30,255,255,255
183,31,254,255,255
183,32,255,0,0
183,33,255,0,0
183,34,254,255,255
183,35,255,255,255
183,36,255,255,255
183,37,254,255,255
183,38,254,255,255
183,39,255,255,255
183,40,0,0,0
183,41,254,255,255
183,42,255,0,0
183,43,255,0,0
183,44,254,255,255
183,45,0,0,0
183,46,254,255,255
183,47,254,255,255
183,48,255,255,255
183,49,255,255,255
183,50,255,255,255
183,51,255,0,0
183,52,255,0,0
183,53,0,0,0
183,54,255,0,0
183,55,255,255,255
183,56,254,255,255
183,57,255,255,255
183,58,0,0,0
183,59,0,0,0
183,60,254,255,255
183,61,0,0,0
183,62,254,255,255
183,63,0,0,0
183,64,0,0,0
183,65,0,0,0
183,66,254,255,255
183,67,0,0,0
183,68,254,255,255
183,69,255,255,255
183,70,0,0,0
183,71,255,0,0
183,72,255,0,0
183,73,255,0,0
183,74,254,255,255
183,75,255,0,0
183,76,254,255,255
183,77,254,255,255
183,78,0,0,0
183,79,0,0,0
183,80,255,0,0
183,81,255,0,0
183,82,0,0,0
183,83,254,255,255
183,84,255,0,0
183,85,255,255,255
183,86,0,0,0
183,87,254,255,255
183,88,0,0,0
183,89,254,255,255
183,90,255,0,0
183,91,255,255,255
183,92,254,255,255
183,93,0,0,0
183,94,255,0,0
183,95,255,255,255
183,96,0,0,0
183,97,254,255,255
183,98,255,255,255
183,99,255,255,255
183,100,254,255,255
183,101,255,255,255
183,102,0,0,0
183,103,255,0,0
183,104,254,255,255
183,105,0,0,0
183,106,254,255,255
183,107,0,0,0
183,108,254,255,255
183,109,254,255,255
183,110,255,0,0
183,111,0,0,0
183,112,0,0,0
183,113,254,255,255
183,114,254,255,255
183,115,254,255,255
183,116,254,255,255
183,117,255,255,255
183,118,254,255,255
183,119,0,0,0
183,120,0,0,0
183,121,0,0,0
183,122,255,0,0
183,123,255,255,255
183,124,254,255,255
183,125,254,255,255
183,126,255,255,255
183,127,254,255,255
183,128,254,255,255
183,129,254,255,255
183,130,255,0,0
183,131,255,0,0
183,132,0,0,0
183,133,0,0,0
183,134,254,255,255
183,135,255,0,0
183,136,254,255,255
183,137,254,255,255
183,138,254,255,255
183,139,255,0,0
183,140,255,0,0
183,141,255,0,0
183,142,255,0,0
183,143,0,0,0
183,144,255,255,255
183,145,255,255,255
183,146,255,255,255
183,147,255,0,0
183,148,255,255,255
183,149,255,0,0
183,150,255,255,255
183,151,255,255,255
183,152,254,255,255
183,153,255,0,0
183,154,255,0,0
183,155,254,255,255
183,156,255,0,0
183,157,254,255,255
183,158,255,255,255
183,159,254,255,255
183,160,0,0,0
183,161,0,0,0
183,162,0,0,0
183,163,255,255,255
183,164,255,255,255
183,165,0,0,0
183,166,255,255,255
183,167,0,0,0
183,168,0,0,0
183,169,255,255,255
183,170,254,255,255
183,171,0,0,0
183,172,255,0,0
183,173,255,255,255
183,174,254,255,255
183,175,254,255,255
183,176,255,0,0
183,177,255,255,255
183,178,255,0,0
183,179,255,255,255
183,180,255,0,0
183,181,255,0,0
183,182,255,255,255
183,183,254,255,255
183,184,255,0,0
183,185,254,255,255
183,186,254,255,255
183,187,255,255,255
183,188,254,255,255
183,189,254,255,255
183,190,255,0,0
183,191,0,0,0
183,192,0,0,0
183,193,254,255,255
183,194,255,255,255
183,195,0,0,0
183,196,0,0,0
183,197,255,0,0
183,198,0,0,0
183,199,255,255,255
184,0,255,255,255
184,1,254,255,255
184,2,0,0,0
184,3,0,0,0
184,4,0,0,0
184,5,255,255,255
184,6,254,255,255
184,7,254,255,255
184,8,0,0,0
184,9,254,255,255
184,10,254,255,255
184,11,254,255,255
184,12,255,0,0
184,13,0,0,0
184,14,255,255,255
184,15,255,0,0
184,16,255,255,255
184,17,254,255,255
184,18,0,0,0
184,19,255,255,255
184,20,254,255,255
184,21,255,255,255
184,22,0,0,0
184,23,0,0,0
184,24,255,255,255
184,25,255,255,255
184,26,255,255,255
184,27,0,0,0
184,28,255,255,255
184,29,255,255,255
184,30,254,255,255
184,31,254,255,255
184,32,254,255,255
184,33,255,0,0
184,34,0,0,0
184,35,255,255,255
184,36,255,0,0
184,37,254,255,255
184,38,255,255,255
184,39,255,255,255
184,40,0,0,0
184,41,255,0,0
184,42,254,255,255
184,43,255,0,0
184,44,255,255,255
184,45,254,255,255
184,46,254,255,255
184,47,255,255,255
184,48,255,255,255
184,49,254,255,255
184,50,254,255,255
184,51,254,255,255
184,52,255,0,0
184,53,255,0,0
184,54,255,255,255
184,55,0,0,0
184,56,254,255,255
184,57,254,255,255
184,58,255,255,255
184,59,0,0,0
184,60,255,0,0
184,61,254,255,255
184,62,0,0,0
184,63,0,0,0
184,64,255,255,255
184,65,0,0,0
184,66,0,0,0
184,67,255,0,0
184,68,255,255,255
184,69,255,0,0
184,70,254,255,255
184,71,255,0,0
184,72,255,0,0
184,73,255,255,255
184,74,254,255,255
184,75,255,255,255
184,76,0,0,0
184,77,255,255,255
184,78,254,255,255
184,79,255,255,255
184,80,255,255,255
184,81,255,255,255
184,82,255,0,0
184,83,255,0,0
184,84,254,255,255
184,85,255,255,255
184,86,255,255,255
184,87,255,255,255
184,88,0,0,0
184,89,255,255,255
184,90,254,255,255
184,91,255,0,0
184,92,255,0,0
184,93,255,0,0
184,94,254,255,255
184,95,255,0,0
184,96,0,0,0
184,97,255,255,255
184,98,0,0,0
184,99,255,0,0
184,100,255,255,255
184,101,255,0,0
184,102,0,0,0
184,103,255,0,0
184,104,254,255,255
184,105,254,255,255
184,106,0,0,0
184,107,255,0,0
184,108,0,0,0
184,109,255,0,0
184,110,255,255,255
184,111,255,255,255
184,112,0,0,0
184,113,255,0,0
184,114,0,0,0
184,115,255,255,255
184,116,255,255,255
184,117,254,255,255
184,118,254,255,255
184,119,255,255,255
184,120,0,0,0
184,121,254,255,255
184,122,255,0,0
184,123,255,0,0
184,124,255,255,255
184,125,0,0,0
184,126,255,255,255
184,127,0,0,0
184,128,0,0,0
184,129,255,0,0
184,130,255,0,0
184,131,255,255,255
184,132,255,255,255
184,133,254,255,255
184,134,254,255,255
184,135,255,255,255
184,136,255,255,255
184,137,0,0,0
184,138,0,0,0
184,139,255,255,255
184,140,255,255,255
184,141,255,0,0
184,142,0,0,0
184,143,254,255,255
184,144,255,0,0
184,145,0,0,0
184,146,254,255,255
184,147,254,255,255
184,148,254,255,255
184,149,255,0,0
184,150,255,255,255
184,151,0,0,0
184,152,254,255,255
184,153,0,0,0
184,154,255,0,0
184,155,254,255,255
184,156,254,255,255
184,157,254,255,255
184,158,0,0,0
184,159,255,255,255
184,160,0,0,0
184,161,255,0,0
184,162,254,255,255
184,163,0,0,0
184,164,0,0,0
184,165,255,255,255
184,166,255,0,0
184,167,255,0,0
184,168,254,255,255
184,169,255,0,0
184,170,0,0,0
184,171,255,255,255
184,172,254,255,255
184,173,255,0,0
184,174,254,255,255
184,175,0,0,0
184,176,255,0,0
184,177,255,0,0
184,178,254,255,255
184,179,0,0,0
184,180,255,255,255
184,181,254,255,255
184,182,255,255,255
184,183,255,255,255
184,184,254,255,255
184,185,254,255,255
184,186,0,0,0
184,187,255,0,0
184,188,255,255,255
184,189,255,255,255
184,190,0,0,0
184,191,255,255,255
184,192,254,255,255
184,193,255,0,0
184,194,255,255,255
184,195,254,255,255
184,196,255,255,255
184,197,0,0,0
184,198,255,255,255
184,199,255,255,255
185,0,0,0,0
185,1,0,0,0
185,2,254,255,255
185,3,255,255,255
185,4,0,0,0
185,5,255,0,0
185,6,255,255,255
185,7,255,255,255
185,8,254,255,255
185,9,255,255,255
185,10,255,255,255
185,11,255,0,0
185,12,254,255,255
185,13,255,255,255
185,14,255,255,255
185,15,255,255,255
185,16,0,0,0
185,17,255,0,0
185,18,255,255,255
185,19,255,0,0
185,20,255,255,255
185,21,255,0,0
185,22,254,255,255
185,23,255,0,0
185,24,255,255,255
185,25,255,255,255
185,26,254,255,255
185,27,255,255,255
185,28,254,255,255
185,29,255,255,255
185,30,254,255,255
185,31,254,255,255
185,32,0,0,0
185,33,255,255,255
185,34,0,0,0
185,35,255,255,255
185,36,255,0,0
185,37,0,0,0
185,38,255,255,255
185,39,0,0,0
185,40,255,255,255
185,41,255,0,0
185,42,255,255,255
185,43,255,0,0
185,44,0,0,0
185,45,255,0,0
185,46,255,0,0
185,47,0,0,0
185,48,0,0,0
185,49,254,255,255
185,50,255,255,255
185,51,254,255,255
185,52,255,255,255
185,53,0,0,0
185,54,0,0,0
185,55,0,0,0
185,56,0,0,0
185,57,255,0,0
185,58,254,255,255
185,59,0,0,0
185,60,255,255,255
185,61,0,0,0
185,62,255,255,255
185,63,255,255,255
185,64,255,0,0
185,65,255,255,255
185,66,255,255,255
185,67,0,0,0
185,68,254,255,255
185,69,0,0,0
185,70,254,255,255
185,71,255,0,0
185,72,254,255,255
185,73,0,0,0
185,74,255,255,255
185,75,255,0,0
185,76,255,0,0
185,77,255,0,0
185,78,254,255,255
185,79,0,0,0
185,80,254,255,255
185,81,255,0,0
185,82,254,255,255
185,83,254,255,255
185,84,255,0,0
185,85,255,255,255
185,86,255,255,255
185,87,0,0,0
185,88,255,255,255
185,89,255,255,255
185,90,0,0,0
185,91,255,255,255
185,92,0,0,0
185,93,0,0,0
185,94,255,255,255
185,95,0,0,0
185,96,254,255,255
185,97,0,0,0
185,98,254,255,255
185,99,0,0,0
185,100,254,255,255
185,101,255,255,255
185,102,254,255,255
185,103,254,255,255
185,104,255,0,0
185,105,255,0,0
185,106,255,0,0
185,107,255,255,255
185,108,255,0,0
185,109,255,255,255
185,110,0,0,0
185,111,254,255,255
185,112,254,255,255
185,113,255,255,255
185,114,254,255,255
185,115,0,0,0
185,116,255,255,255
185,117,0,0,0
185,118,254,255,255
185,119,255,255,255
185,120,0,0,0
185,121,255,0,0
185,122,255,255,255
185,123,0,0,0
185,124,0,0,0
185,125,255,255,255
185,126,0,0,0
185,127,255,0,0
185,128,254,255,255
185,129,255,0,0
185,130,255,255,255
185,131,0,0,0
185,132,254,255,255
185,133,255,255,255
185,134,254,255,255
185,135,0,0,0
185,136,255,255,255
185,137,255,0,0
185,138,255,255,255
185,139,0,0,0
185,140,255,255,255
185,141,254,255,255
185,142,254,255,255
185,143,254,255,255
185,144,0,0,0
185,145,254,255,255
185,146,255,0,0
185,147,0,0,0
185,148,255,255,255
185,149,254,255,255
185,150,0,0,0
185,151,255,0,0
185,152,0,0,0
185,153,255,0,0
185,154,255,255,255
185,155,0,0,0
185,156,255,0,0
185,157,0,0,0
185,158,255,0,0
185,159,254,255,255
185,160,255,255,255
185,161,0,0,0
185,162,255,0,0
185,163,254,255,255
185,164,0,0,0
185,165,0,0,0
185,166,0,0,0
185,167,255,255,255
185,168,254,255,255
185,169,255,255,255
185,170,0,0,0
185,171,0,0,0
185,172,0,0,0
185,173,0,0,0
185,174,255,0,0
185,175,255,255,255
185,176,255,0,0
185,177,255,255,255
185,178,255,255,255
185,179,254,255,255
185,180,0,0,0
185,181,254,255,255
185,182,255,255,255
185,183,254,255,255
185,184,0,0,0
185,185,255,0,0
185,186,255,0,0
185,187,255,0,0
185,188,255,255,255
185,189,255,255,255
185,190,0,0,0
185,191,254,255,255
185,192,0,0,0
185,193,255,0,0
185,194,254,255,255
185,195,254,255,255
185,196,0,0,0
185,197,0,0,0
185,198,0,0,0
185,199,255,0,0
186,0,254,255,255
186,1,254,255,255
186,2,255,255,255
186,3,0,0,0
186,4,254,255,255
186,5,0,0,0
186,6,254,255,255
186,7,255,255,255
186,8,255,0,0
186,9,255,255,255
186,10,254,255,255
186,11,255,255,255
186,12,255,0,0
186,13,254,255,255
186,14,0,0,0
186,15,0,0,0
186,16,254,255,255
186,17,255,0,0
186,18,0,0,0
186,19,255,0,0
186,20,0,0,0
186,21,0,0,0
186,22,255,0,0
186,23,0,0,0
186,24,255,0,0
186,25,0,0,0
186,26,0,0,0
186,27,255,0,0
186,28,254,255,255
186,29,0,0,0
186,30,0,0,0
186,31,255,0,0
186,32,0,0,0
186,33,255,0,0
186,34,0,0,0
186,35,255,255,255
186,36,255,0,0
186,37,0,0,0
186,38,254,255,255
186,39,255,255,255
186,40,0,0,0
186,41,255,255,255
186,42,255,0,0
186,43,255,255,255
186,44,254,255,255
186,45,254,255,255
186,46,254,255,255
186,47,0,0,0
186,48,255,0,0
186,49,255,255,255
186,50,0,0,0
186,51,255,255,255
186,52,255,255,255
186,53,255,0,0
186,54,255,0,0
186,55,255,0,0
186,56,255,0,0
186,57,255,255,255
186,58,255,0,0
186,59,254,255,255
186,60,255,0,0
186,61,255,255,255
186,62,255,255,255
186,63,255,0,0
186,64,254,255,255
186,65,254,255,255
186,66,254,255,255
186,67,254,255,255
186,68,255,255,255
186,69,255,255,255
186,70,255,0,0
186,71,0,0,0
186,72,0,0,0
186,73,255,255,255
186,74,254,255,255
186,75,255,255,255
186,76,254,255,255
186,77,0,0,0
186,78,255,255,255
186,79,255,255,255
186,80,255,0,0
186,81,0,0,0
186,82,255,0,0
186,83,254,255,255
186,84,0,0,0
186,85,0,0,0
186,86,0,0,0
186,87,255,255,255
186,88,255,0,0
186,89,0,0,0
186,90,255,255,255
186,91,0,0,0
186,92,255,0,0
186,93,255,255,255
186,94,254,255,255
186,95,254,255,255
186,96,255,255,255
186,97,255,0,0
186,98,254,255,255
186,99,254,255,255
186,100,254,255,255
186,101,254,255,255
186,102,0,0,0
186,103,254,255,255
186,104,254,255,255
186,105,0,0,0
186,106,0,0,0
186,107,255,255,255
186,108,255,255,255
186,109,254,255,255
186,110,0,0,0
186,111,255,0,0
186,112,0,0,0
186,113,0,0,0
186,114,254,255,255
186,115,255,255,255
186,116,255,0,0
186,117,255,255,255
186,118,255,0,0
186,119,0,0,0
186,120,255,0,0
186,121,254,255,255
186,122,254,255,255
186,123,0,0,0
186,124,254,255,255
186,125,255,255,255
186,126,0,0,0
186,127,0,0,0
186,128,254,255,255
186,129,255,255,255
186,130,255,0,0
186,131,0,0,0
186,132,254,255,255
186,133,0,0,0
186,134,254,255,255
186,135,255,255,255
186,136,0,0,0
186,137,0,0,0
186,138,255,0,0
186,139,255,255,255
186,140,254,255,255
186,141,254,255,255
186,142,255,0,0
186,143,255,0,0
186,144,255,0,0
186,145,0,0,0
186,146,255,255,255
186,147,255,0,0
186,148,0,0,0
186,149,0,0,0
186,150,255,0,0
186,151,0,0,0
186,152,255,0,0
186,153,254,255,255
186,154,255,0,0
186,155,255,255,255
186,156,255,255,255
186,157,255,0,0
186,158,255,0,0
186,159,0,0,0
186,160,255,0,0
186,161,254,255,255
186,162,255,0,0
186,163,255,255,255
186,164,255,0,0
186,165,255,0,0
186,166,255,0,0
186,167,255,0,0
186,168,255,255,255
186,169,255,255,255
186,170,254,255,255
186,171,0,0,0
186,172,255,255,255
186,173,255,0,0
186,174,255,255,255
186,175,0,0,0
186,176,255,0,0
186,177,255,255,255
186,178,255,255,255
186,179,0,0,0
186,180,255,255,255
186,181,0,0,0
186,182,255,255,255
186,183,255,0,0
186,184,0,0,0
186,185,255,0,0
186,186,0,0,0
186,187,255,255,255
186,188,255,255,255
186,189,0,0,0
186,190,0,0,0
186,191,254,255,255
186,192,255,255,255
186,193,255,255,255
186,194,254,255,255
186,195,255,0,0
186,196,0,0,0
186,197,255,0,0
186,198,0,0,0
186,199,254,255,255
187,0,255,255,255
187,1,255,255,255
187,2,0,0,0
187,3,255,0,0
187,4,255,0,0
187,5,255,0,0
187,6,255,0,0
187,7,255,255,255
187,8,255,0,0
187,9,255,0,0
187,10,254,255,255
187,11,0,0,0
187,12,0,0,0
187,13,0,0,0
187,14,255,255,255
187,15,254,255,255
187,16,255,0,0
187,17,0,0,0
187,18,255,255,255
187,19,254,255,255
187,20,255,255,255
187,21,254,255,255
187,22,255,255,255
187,23,254,255,255
187,24,0,0,0
187,25,0,0,0
187,26,0,0,0
187,27,254,255,255
187,28,255,0,0
187,29,254,255,255
187,30,254,255,255
187,31,0,0,0
187,32,0,0,0
187,33,0,0,0
187,34,255,255,255
187,35,254,255,255
187,36,254,255,255
187,37,255,255,255
187,38,0,0,0
187,39,255,0,0
187,40,0,0,0
187,41,0,0,0
187,42,254,255,255
187,43,254,255,255
187,44,254,255,255
187,45,254,255,255
187,46,255,0,0
187,47,0,0,0
187,48,254,255,255
187,49,255,255,255
187,50,255,255,255
187,51,255,0,0
187,52,0,0,0
187,53,255,0,0
187,54,0,0,0
187,55,0,0,0
187,56,0,0,0
187,57,255,255,255
187,58,255,0,0
187,59,0,0,0
187,60,255,255,255
187,61,255,0,0
187,62,0,0,0
187,63,255,255,255
187,64,255,0,0
187,65,254,255,255
187,66,255,255,255
187,67,255,0,0
187,68,255,255,255
187,69,255,0,0
187,70,255,255,255
187,71,255,255,255
187,72,0,0,0
187,73,255,0,0
187,74,254,255,255
187,75,255,255,255
187,76,255,0,0
187,77,254,255,255
187,78,255,0,0
187,79,255,255,255
187,80,254,255,255
187,81,254,255,255
187,82,255,255,255
187,83,0,0,0
187,84,255,255,255
187,85,255,255,255
187,86,254,255,255
187,87,254,255,255
187,88,254,255,255
187,89,255,0,0
187,90,0,0,0
187,91,254,255,255
187,92,0,0,0
187,93,254,255,255
187,94,255,255,255
187,95,255,255,255
187,96,255,255,255
187,97,254,255,255
187,98,255,0,0
187,99,255,255,255
187,100,255,0,0
187,101,255,255,255
187,102,255,255,255
187,103,0,0,0
187,104,0,0,0
187,105,0,0,0
187,106,0,0,0
187,107,254,255,255
187,108,255,0,0
187,109,255,255,255
187,110,255,0,0
187,111,0,0,0
187,112,254,255,255
187,113,254,255,255
187,114,0,0,0
187,115,255,255,255
187,116,255,0,0
187,117,255,255,255
187,118,254,255,255
187,119,255,255,255
187,120,0,0,0
187,121,255,255,255
187,122,254,255,255
187,123,254,255,255
187,124,0,0,0
187,125,255,0,0
187,126,0,0,0
187,127,254,255,255
187,128,0,0,0
187,129,255,0,0
187,130,0,0,0
187,131,254,255,255
187,132,255,255,255
187,133,255,0,0
187,134,0,0,0
187,135,0,0,0
187,136,255,0,0
