X,Y,Red,Green,Blue
141,93,255,0,0
141,94,255,255,255
141,95,0,0,0
141,96,254,255,255
141,97,254,255,255
141,98,255,255,255
141,99,254,255,255
141,100,254,255,255
141,101,255,255,255
141,102,0,0,0
141,103,0,0,0
141,104,255,255,255
141,105,255,0,0
141,106,0,0,0
141,107,255,255,255
141,108,255,0,0
141,109,255,255,255
141,110,254,255,255
141,111,255,255,255
141,112,255,255,255
141,113,254,255,255
141,114,0,0,0
141,115,255,255,255
141,116,0,0,0
141,117,255,0,0
141,118,255,0,0
141,119,254,255,255
141,120,255,255,255
141,121,254,255,255
141,122,254,255,255
141,123,254,255,255
141,124,0,0,0
141,125,0,0,0
141,126,0,0,0
141,127,0,0,0
141,128,255,255,255
141,129,0,0,0
141,130,255,0,0
141,131,254,255,255
141,132,255,0,0
141,133,254,255,255
141,134,255,0,0
141,135,255,255,255
141,136,254,255,255
141,137,0,0,0
141,138,0,0,0
141,139,0,0,0
141,140,255,255,255
141,141,255,0,0
141,142,255,0,0
141,143,255,0,0
141,144,0,0,0
141,145,0,0,0
141,146,0,0,0
141,147,255,0,0
141,148,255,0,0
141,149,255,0,0
141,150,0,0,0
141,151,255,255,255
141,152,255,255,255
141,153,255,0,0
141,154,0,0,0
141,155,255,255,255
141,156,255,255,255
141,157,255,255,255
141,158,255,0,0
141,159,255,255,255
141,160,255,0,0
141,161,0,0,0
141,162,0,0,0
141,163,0,0,0
141,164,254,255,255
141,165,255,0,0
141,166,0,0,0
141,167,255,255,255
141,168,0,0,0
141,169,254,255,255
141,170,255,255,255
141,171,0,0,0
141,172,255,0,0
141,173,254,255,255
141,174,255,0,0
141,175,254,255,255
141,176,255,255,255
141,177,255,255,255
141,178,0,0,0
141,179,254,255,255
141,180,0,0,0
141,181,0,0,0
141,182,254,255,255
141,183,254,255,255
141,184,255,255,255
141,185,0,0,0
141,186,0,0,0
141,187,254,255,255
141,188,255,255,255
141,189,255,0,0
141,190,254,255,255
141,191,255,255,255
141,192,255,255,255
141,193,254,255,255
141,194,255,0,0
141,195,255,255,255
141,196,255,255,255
141,197,254,255,255
141,198,255,0,0
141,199,0,0,0
142,0,255,0,0
142,1,255,255,255
142,2,254,255,255
142,3,254,255,255
142,4,254,255,255
142,5,0,0,0
142,6,0,0,0
142,7,254,255,255
142,8,0,0,0
142,9,254,255,255
142,10,254,255,255
142,11,255,0,0
142,12,255,0,0
142,13,255,255,255
142,14,0,0,0
142,15,255,0,0
142,16,254,255,255
142,17,254,255,255
142,18,254,255,255
142,19,255,255,255
142,20,0,0,0
142,21,0,0,0
142,22,254,255,255
142,23,255,0,0
142,24,0,0,0
142,25,255,0,0
142,26,254,255,255
142,27,0,0,0
142,28,254,255,255
142,29,255,255,255
142,30,255,255,255
142,31,0,0,0
142,32,254,255,255
142,33,255,255,255
142,34,254,255,255
142,35,255,0,0
142,36,255,0,0
142,37,254,255,255
142,38,255,255,255
142,39,255,0,0
142,40,255,0,0
142,41,255,255,255
142,42,255,0,0
142,43,0,0,0
142,44,255,255,255
142,45,0,0,0
142,46,255,255,255
142,47,0,0,0
142,48,254,255,255
142,49,254,255,255
142,50,254,255,255
142,51,255,255,255
142,52,255,0,0
142,53,254,255,255
142,54,255,0,0
142,55,255,255,255
142,56,254,255,255
142,57,255,0,0
142,58,255,0,0
142,59,255,0,0
142,60,0,0,0
142,61,0,0,0
142,62,255,255,255
142,63,254,255,255
142,64,0,0,0
142,65,255,255,255
142,66,0,0,0
142,67,254,255,255
142,68,254,255,255
142,69,254,255,255
142,70,0,0,0
142,71,254,255,255
142,72,0,0,0
142,73,254,255,255
142,74,254,255,255
142,75,255,0,0
142,76,254,255,255
142,77,255,255,255
142,78,255,0,0
142,79,255,255,255
142,80,254,255,255
142,81,255,0,0
142,82,0,0,0
142,83,0,0,0
142,84,0,0,0
142,85,255,0,0
142,86,255,255,255
142,87,255,0,0
142,88,255,0,0
142,89,255,255,255
142,90,254,255,255
142,91,255,0,0
142,92,0,0,0
142,93,254,255,255
142,94,254,255,255
142,95,255,255,255
142,96,255,0,0
142,97,255,255,255
142,98,255,0,0
142,99,255,0,0
142,100,255,255,255
142,101,254,255,255
142,102,255,0,0
142,103,255,255,255
142,104,255,0,0
142,105,255,0,0
142,106,255,255,255
142,107,255,0,0
142,108,0,0,0
142,109,0,0,0
142,110,0,0,0
142,111,0,0,0
142,112,255,0,0
142,113,254,255,255
142,114,254,255,255
142,115,0,0,0
142,116,0,0,0
142,117,255,255,255
142,118,0,0,0
142,119,255,255,255
142,120,255,255,255
142,121,255,255,255
142,122,0,0,0
142,123,254,255,255
142,124,254,255,255
142,125,255,0,0
142,126,255,255,255
142,127,255,255,255
142,128,255,255,255
142,129,255,255,255
142,130,255,0,0
142,131,255,0,0
142,132,255,0,0
142,133,255,0,0
142,134,0,0,0
142,135,255,0,0
142,136,255,255,255
142,137,0,0,0
142,138,0,0,0
142,139,0,0,0
142,140,255,0,0
142,141,255,0,0
142,142,0,0,0
142,143,0,0,0
142,144,255,0,0
142,145,255,255,255
142,146,254,255,255
142,147,255,255,255
142,148,255,0,0
142,149,0,0,0
142,150,255,255,255
142,151,255,255,255
142,152,255,255,255
142,153,254,255,255
142,154,255,0,0
142,155,255,0,0
142,156,0,0,0
142,157,0,0,0
142,158,254,255,255
142,159,255,255,255
142,160,255,0,0
142,161,0,0,0
142,162,255,0,0
142,163,255,0,0
142,164,255,0,0
142,165,0,0,0
142,166,0,0,0
142,167,255,255,255
142,168,255,0,0
142,169,255,0,0
142,170,255,0,0
142,171,254,255,255
142,172,255,255,255
142,173,0,0,0
142,174,255,0,0
142,175,0,0,0
142,176,0,0,0
142,177,254,255,255
142,178,0,0,0
142,179,255,255,255
142,180,254,255,255
142,181,254,255,255
142,182,255,0,0
142,183,0,0,0
142,184,255,0,0
142,185,0,0,0
142,186,254,255,255
142,187,0,0,0
142,188,0,0,0
142,189,254,255,255
142,190,0,0,0
142,191,255,0,0
142,192,255,0,0
142,193,0,0,0
142,194,0,0,0
142,195,0,0,0
142,196,255,0,0
142,197,255,0,0
142,198,0,0,0
142,199,254,255,255
143,0,255,255,255
143,1,255,255,255
143,2,255,255,255
143,3,255,0,0
143,4,0,0,0
143,5,0,0,0
143,6,255,255,255
143,7,255,255,255
143,8,254,255,255
143,9,0,0,0
143,10,0,0,0
143,11,255,255,255
143,12,0,0,0
143,13,255,0,0
143,14,255,0,0
143,15,0,0,0
143,16,255,0,0
143,17,254,255,255
143,18,254,255,255
143,19,255,0,0
143,20,254,255,255
143,21,254,255,255
143,22,255,255,255
143,23,255,255,255
143,24,254,255,255
143,25,255,0,0
143,26,255,0,0
143,27,0,0,0
143,28,255,255,255
143,29,255,0,0
143,30,0,0,0
143,31,254,255,255
143,32,255,0,0
143,33,255,255,255
143,34,254,255,255
143,35,0,0,0
143,36,255,255,255
143,37,254,255,255
143,38,0,0,0
143,39,0,0,0
143,40,254,255,255
143,41,254,255,255
143,42,254,255,255
143,43,255,0,0
143,44,0,0,0
143,45,255,255,255
143,46,254,255,255
143,47,255,0,0
143,48,0,0,0
143,49,254,255,255
143,50,0,0,0
143,51,254,255,255
143,52,255,0,0
143,53,0,0,0
143,54,254,255,255
143,55,255,255,255
143,56,0,0,0
143,57,254,255,255
143,58,0,0,0
143,59,255,255,255
143,60,255,0,0
143,61,255,255,255
143,62,0,0,0
143,63,254,255,255
143,64,255,255,255
143,65,255,255,255
143,66,255,0,0
143,67,255,255,255
143,68,0,0,0
143,69,255,0,0
143,70,255,255,255
143,71,0,0,0
143,72,255,255,255
143,73,254,255,255
143,74,255,0,0
143,75,255,255,255
143,76,254,255,255
143,77,255,255,255
143,78,254,255,255
143,79,255,255,255
143,80,255,255,255
143,81,254,255,255
143,82,0,0,0
143,83,254,255,255
143,84,255,255,255
143,85,255,255,255
143,86,255,255,255
143,87,255,255,255
143,88,0,0,0
143,89,255,255,255
143,90,254,255,255
143,91,254,255,255
143,92,255,0,0
143,93,255,255,255
143,94,0,0,0
143,95,255,0,0
143,96,0,0,0
143,97,254,255,255
143,98,254,255,255
143,99,255,255,255
143,100,255,0,0
143,101,255,255,255
143,102,254,255,255
143,103,254,255,255
143,104,0,0,0
143,105,255,255,255
143,106,255,0,0
143,107,255,255,255
143,108,255,255,255
143,109,0,0,0
143,110,254,255,255
143,111,255,0,0
143,112,255,0,0
143,113,254,255,255
143,114,255,255,255
143,115,255,0,0
143,116,254,255,255
143,117,255,0,0
143,118,0,0,0
143,119,254,255,255
143,120,255,255,255
143,121,0,0,0
143,122,255,0,0
143,123,254,255,255
143,124,255,0,0
143,125,255,255,255
143,126,255,255,255
143,127,255,0,0
143,128,255,0,0
143,129,255,0,0
143,130,0,0,0
143,131,255,255,255
143,132,255,255,255
143,133,0,0,0
143,134,0,0,0
143,135,255,255,255
143,136,254,255,255
143,137,255,0,0
143,138,0,0,0
143,139,0,0,0
143,140,254,255,255
143,141,255,0,0
143,142,255,0,0
143,143,254,255,255
143,144,0,0,0
143,145,0,0,0
143,146,0,0,0
143,147,254,255,255
143,148,0,0,0
143,149,254,255,255
143,150,255,255,255
143,151,254,255,255
143,152,255,255,255
143,153,255,255,255
143,154,0,0,0
143,155,254,255,255
143,156,255,0,0
143,157,254,255,255
143,158,255,0,0
143,159,0,0,0
143,160,255,0,0
143,161,255,255,255
143,162,255,255,255
143,163,255,0,0
143,164,254,255,255
143,165,0,0,0
143,166,255,255,255
143,167,255,0,0
143,168,0,0,0
143,169,0,0,0
143,170,255,0,0
143,171,0,0,0
143,172,255,0,0
143,173,0,0,0
143,174,254,255,255
143,175,255,0,0
143,176,0,0,0
143,177,255,255,255
143,178,255,0,0
143,179,254,255,255
143,180,255,0,0
143,181,254,255,255
143,182,0,0,0
143,183,255,255,255
143,184,254,255,255
143,185,254,255,255
143,186,255,255,255
143,187,255,255,255
143,188,255,0,0
143,189,255,0,0
143,190,254,255,255
143,191,255,255,255
143,192,255,0,0
143,193,0,0,0
143,194,254,255,255
143,195,254,255,255
143,196,254,255,255
143,197,255,255,255
143,198,255,0,0
143,199,254,255,255
144,0,255,255,255
144,1,254,255,255
144,2,255,0,0
144,3,255,0,0
144,4,255,255,255
144,5,254,255,255
144,6,255,255,255
144,7,0,0,0
144,8,255,255,255
144,9,255,255,255
144,10,0,0,0
144,11,255,255,255
144,12,255,255,255
144,13,255,0,0
144,14,0,0,0
144,15,255,255,255
144,16,255,0,0
144,17,254,255,255
144,18,255,0,0
144,19,0,0,0
144,20,254,255,255
144,21,255,255,255
144,22,254,255,255
144,23,255,0,0
144,24,255,0,0
144,25,254,255,255
144,26,255,0,0
144,27,255,255,255
144,28,255,255,255
144,29,255,0,0
144,30,254,255,255
144,31,254,255,255
144,32,0,0,0
144,33,255,0,0
144,34,255,255,255
144,35,0,0,0
144,36,255,0,0
144,37,254,255,255
144,38,0,0,0
144,39,0,0,0
144,40,255,0,0
144,41,254,255,255
144,42,255,0,0
144,43,255,0,0
144,44,255,255,255
144,45,0,0,0
144,46,255,0,0
144,47,255,0,0
144,48,0,0,0
144,49,255,0,0
144,50,255,255,255
144,51,255,0,0
144,52,254,255,255
144,53,255,255,255
144,54,254,255,255
144,55,255,0,0
144,56,255,0,0
144,57,255,0,0
144,58,254,255,255
144,59,255,0,0
144,60,254,255,255
144,61,255,255,255
144,62,255,255,255
144,63,0,0,0
144,64,255,255,255
144,65,254,255,255
144,66,254,255,255
144,67,255,0,0
144,68,254,255,255
144,69,255,255,255
144,70,255,0,0
144,71,255,255,255
144,72,255,255,255
144,73,255,0,0
144,74,0,0,0
144,75,0,0,0
144,76,255,0,0
144,77,255,0,0
144,78,0,0,0
144,79,0,0,0
144,80,255,255,255
144,81,254,255,255
144,82,0,0,0
144,83,254,255,255
144,84,255,0,0
144,85,254,255,255
144,86,255,0,0
144,87,0,0,0
144,88,255,0,0
144,89,0,0,0
144,90,0,0,0
144,91,254,255,255
144,92,254,255,255
144,93,254,255,255
144,94,255,255,255
144,95,254,255,255
144,96,255,255,255
144,97,0,0,0
144,98,255,255,255
144,99,254,255,255
144,100,255,255,255
144,101,255,0,0
144,102,255,255,255
144,103,255,0,0
144,104,0,0,0
144,105,254,255,255
144,106,0,0,0
144,107,255,255,255
144,108,255,0,0
144,109,0,0,0
144,110,255,0,0
144,111,0,0,0
144,112,0,0,0
144,113,0,0,0
144,114,254,255,255
144,115,254,255,255
144,116,0,0,0
144,117,254,255,255
144,118,0,0,0
144,119,254,255,255
144,120,255,255,255
144,121,254,255,255
144,122,254,255,255
144,123,255,0,0
144,124,0,0,0
144,125,254,255,255
144,126,255,0,0
144,127,255,0,0
144,128,255,0,0
144,129,0,0,0
144,130,254,255,255
144,131,255,0,0
144,132,0,0,0
144,133,255,0,0
144,134,254,255,255
144,135,255,255,255
144,136,0,0,0
144,137,255,0,0
144,138,255,255,255
144,139,255,0,0
144,140,0,0,0
144,141,254,255,255
144,142,255,0,0
144,143,255,255,255
144,144,254,255,255
144,145,255,255,255
144,146,254,255,255
144,147,254,255,255
144,148,0,0,0
144,149,254,255,255
144,150,0,0,0
144,151,254,255,255
144,152,254,255,255
144,153,255,0,0
144,154,255,255,255
144,155,254,255,255
144,156,255,0,0
144,157,254,255,255
144,158,0,0,0
144,159,255,255,255
144,160,0,0,0
144,161,0,0,0
144,162,255,0,0
144,163,255,255,255
144,164,255,255,255
144,165,255,255,255
144,166,255,255,255
144,167,255,0,0
144,168,255,0,0
144,169,255,255,255
144,170,255,255,255
144,171,255,0,0
144,172,255,0,0
144,173,255,255,255
144,174,255,0,0
144,175,254,255,255
144,176,255,255,255
144,177,255,255,255
144,178,0,0,0
144,179,255,0,0
144,180,0,0,0
144,181,0,0,0
144,182,255,0,0
144,183,0,0,0
144,184,254,255,255
144,185,255,255,255
144,186,254,255,255
144,187,254,255,255
144,188,254,255,255
144,189,255,255,255
144,190,255,0,0
144,191,254,255,255
144,192,255,0,0
144,193,255,255,255
144,194,255,0,0
144,195,254,255,255
144,196,255,0,0
144,197,254,255,255
144,198,254,255,255
144,199,254,255,255
145,0,255,255,255
145,1,0,0,0
145,2,255,0,0
145,3,255,0,0
145,4,0,0,0
145,5,255,0,0
145,6,0,0,0
145,7,0,0,0
145,8,255,255,255
145,9,255,0,0
145,10,255,255,255
145,11,255,255,255
145,12,255,255,255
145,13,255,0,0
145,14,255,255,255
145,15,255,255,255
145,16,254,255,255
145,17,0,0,0
145,18,0,0,0
145,19,255,0,0
145,20,255,0,0
145,21,254,255,255
145,22,254,255,255
145,23,254,255,255
145,24,255,0,0
145,25,255,0,0
145,26,255,0,0
145,27,254,255,255
145,28,254,255,255
145,29,254,255,255
145,30,254,255,255
145,31,0,0,0
145,32,0,0,0
145,33,255,255,255
145,34,255,255,255
145,35,255,0,0
145,36,0,0,0
145,37,0,0,0
145,38,255,255,255
145,39,255,0,0
145,40,0,0,0
145,41,0,0,0
145,42,255,0,0
145,43,254,255,255
145,44,255,0,0
145,45,255,255,255
145,46,254,255,255
145,47,254,255,255
145,48,255,255,255
145,49,255,0,0
145,50,254,255,255
145,51,254,255,255
145,52,0,0,0
145,53,254,255,255
145,54,254,255,255
145,55,254,255,255
145,56,0,0,0
145,57,0,0,0
145,58,0,0,0
145,59,255,255,255
145,60,0,0,0
145,61,255,0,0
145,62,255,0,0
145,63,0,0,0
145,64,254,255,255
145,65,254,255,255
145,66,255,0,0
145,67,255,0,0
145,68,0,0,0
145,69,255,255,255
145,70,0,0,0
145,71,255,0,0
145,72,255,0,0
145,73,0,0,0
145,74,254,255,255
145,75,0,0,0
145,76,255,255,255
145,77,255,255,255
145,78,0,0,0
145,79,255,255,255
145,80,0,0,0
145,81,255,255,255
145,82,0,0,0
145,83,0,0,0
145,84,255,0,0
145,85,254,255,255
145,86,0,0,0
145,87,255,0,0
145,88,255,255,255
145,89,0,0,0
145,90,255,0,0
145,91,254,255,255
145,92,255,255,255
145,93,254,255,255
145,94,255,255,255
145,95,254,255,255
145,96,255,0,0
145,97,0,0,0
145,98,255,0,0
145,99,254,255,255
145,100,254,255,255
145,101,0,0,0
145,102,255,255,255
145,103,0,0,0
145,104,254,255,255
145,105,0,0,0
145,106,254,255,255
145,107,255,0,0
145,108,0,0,0
145,109,255,0,0
145,110,0,0,0
145,111,254,255,255
145,112,255,255,255
145,113,254,255,255
145,114,255,0,0
145,115,254,255,255
145,116,255,255,255
145,117,0,0,0
145,118,0,0,0
145,119,254,255,255
145,120,255,255,255
145,121,255,0,0
145,122,255,0,0
145,123,255,0,0
145,124,255,0,0
145,125,0,0,0
145,126,255,255,255
145,127,254,255,255
145,128,255,0,0
145,129,255,0,0
145,130,0,0,0
145,131,255,0,0
145,132,0,0,0
145,133,255,255,255
145,134,254,255,255
145,135,255,255,255
145,136,0,0,0
145,137,255,255,255
145,138,255,0,0
145,139,255,0,0
145,140,254,255,255
145,141,255,0,0
145,142,0,0,0
145,143,255,0,0
145,144,255,255,255
145,145,255,0,0
145,146,254,255,255
145,147,0,0,0
145,148,0,0,0
145,149,255,0,0
145,150,254,255,255
145,151,255,0,0
145,152,254,255,255
145,153,254,255,255
145,154,0,0,0
145,155,254,255,255
145,156,255,255,255
145,157,255,255,255
145,158,254,255,255
145,159,254,255,255
145,160,255,0,0
145,161,255,255,255
145,162,255,0,0
145,163,254,255,255
145,164,0,0,0
145,165,0,0,0
145,166,0,0,0
145,167,255,255,255
145,168,255,255,255
145,169,0,0,0
145,170,254,255,255
145,171,0,0,0
145,172,255,0,0
145,173,254,255,255
145,174,255,0,0
145,175,255,255,255
145,176,0,0,0
145,177,254,255,255
145,178,0,0,0
145,179,0,0,0
145,180,255,255,255
145,181,255,255,255
145,182,255,255,255
145,183,255,0,0
145,184,255,255,255
145,185,0,0,0
145,186,254,255,255
145,187,255,0,0
145,188,0,0,0
145,189,255,0,0
145,190,255,255,255
145,191,255,0,0
145,192,0,0,0
145,193,254,255,255
145,194,255,0,0
145,195,0,0,0
145,196,254,255,255
145,197,0,0,0
145,198,0,0,0
145,199,0,0,0
146,0,254,255,255
146,1,255,0,0
146,2,255,255,255
146,3,255,0,0
146,4,0,0,0
146,5,255,255,255
146,6,254,255,255
146,7,255,0,0
146,8,254,255,255
146,9,255,0,0
146,10,255,255,255
146,11,254,255,255
146,12,255,0,0
146,13,254,255,255
146,14,255,0,0
146,15,0,0,0
146,16,255,255,255
146,17,254,255,255
146,18,255,0,0
146,19,254,255,255
146,20,255,0,0
146,21,255,0,0
146,22,255,0,0
146,23,254,255,255
146,24,0,0,0
146,25,254,255,255
146,26,254,255,255
146,27,255,255,255
146,28,255,255,255
146,29,254,255,255
146,30,255,0,0
146,31,255,255,255
146,32,0,0,0
146,33,0,0,0
146,34,254,255,255
146,35,0,0,0
146,36,255,0,0
146,37,0,0,0
146,38,255,0,0
146,39,0,0,0
146,40,0,0,0
146,41,255,255,255
146,42,255,255,255
146,43,0,0,0
146,44,254,255,255
146,45,0,0,0
146,46,254,255,255
146,47,0,0,0
146,48,0,0,0
146,49,254,255,255
146,50,0,0,0
146,51,0,0,0
146,52,255,255,255
146,53,254,255,255
146,54,255,0,0
146,55,0,0,0
146,56,255,0,0
146,57,254,255,255
146,58,254,255,255
146,59,254,255,255
146,60,0,0,0
146,61,255,0,0
146,62,255,0,0
146,63,255,255,255
146,64,254,255,255
146,65,255,0,0
146,66,255,0,0
146,67,0,0,0
146,68,255,0,0
146,69,255,0,0
146,70,255,0,0
146,71,254,255,255
146,72,255,0,0
146,73,255,0,0
146,74,0,0,0
146,75,254,255,255
146,76,0,0,0
146,77,255,255,255
146,78,0,0,0
146,79,255,255,255
146,80,255,255,255
146,81,254,255,255
146,82,255,255,255
146,83,254,255,255
146,84,254,255,255
146,85,255,255,255
146,86,255,255,255
146,87,255,255,255
146,88,255,0,0
146,89,255,255,255
146,90,255,255,255
146,91,254,255,255
146,92,255,255,255
146,93,254,255,255
146,94,254,255,255
146,95,254,255,255
146,96,255,0,0
146,97,254,255,255
146,98,254,255,255
146,99,254,255,255
146,100,254,255,255
146,101,255,0,0
146,102,0,0,0
146,103,0,0,0
146,104,254,255,255
146,105,255,0,0
146,106,255,255,255
146,107,254,255,255
146,108,255,255,255
146,109,0,0,0
146,110,0,0,0
146,111,0,0,0
146,112,255,255,255
146,113,255,255,255
146,114,255,255,255
146,115,255,255,255
146,116,255,255,255
146,117,255,255,255
146,118,254,255,255
146,119,0,0,0
146,120,255,255,255
146,121,255,0,0
146,122,255,255,255
146,123,255,255,255
146,124,255,255,255
146,125,255,255,255
146,126,255,0,0
146,127,255,255,255
146,128,254,255,255
146,129,254,255,255
146,130,255,0,0
146,131,255,0,0
146,132,0,0,0
146,133,255,0,0
146,134,255,255,255
146,135,254,255,255
146,136,255,255,255
146,137,255,255,255
146,138,0,0,0
146,139,0,0,0
146,140,255,0,0
146,141,254,255,255
146,142,0,0,0
146,143,0,0,0
146,144,0,0,0
146,145,255,0,0
146,146,254,255,255
146,147,254,255,255
146,148,255,255,255
146,149,255,255,255
146,150,255,0,0
146,151,0,0,0
146,152,0,0,0
146,153,255,255,255
146,154,255,255,255
146,155,255,0,0
146,156,255,255,255
146,157,255,0,0
146,158,254,255,255
146,159,254,255,255
146,160,255,0,0
146,161,0,0,0
146,162,255,0,0
146,163,255,255,255
146,164,254,255,255
146,165,255,0,0
146,166,254,255,255
146,167,0,0,0
146,168,254,255,255
146,169,0,0,0
146,170,0,0,0
146,171,255,255,255
146,172,254,255,255
146,173,0,0,0
146,174,255,0,0
146,175,255,0,0
146,176,255,255,255
146,177,254,255,255
146,178,255,255,255
146,179,254,255,255
146,180,255,255,255
146,181,0,0,0
146,182,255,255,255
146,183,255,255,255
146,184,255,0,0
146,185,255,0,0
146,186,255,255,255
146,187,255,0,0
146,188,254,255,255
146,189,0,0,0
146,190,254,255,255
146,191,254,255,255
146,192,255,255,255
146,193,0,0,0
146,194,0,0,0
146,195,254,255,255
146,196,255,255,255
146,197,255,255,255
146,198,0,0,0
146,199,254,255,255
147,0,254,255,255
147,1,0,0,0
147,2,255,255,255
147,3,255,255,255
147,4,254,255,255
147,5,255,0,0
147,6,0,0,0
147,7,254,255,255
147,8,255,255,255
147,9,0,0,0
147,10,255,0,0
147,11,254,255,255
147,12,255,0,0
147,13,255,0,0
147,14,0,0,0
147,15,255,0,0
147,16,254,255,255
147,17,0,0,0
147,18,255,0,0
147,19,254,255,255
147,20,0,0,0
147,21,254,255,255
147,22,0,0,0
147,23,0,0,0
147,24,255,0,0
147,25,254,255,255
147,26,254,255,255
147,27,255,0,0
147,28,255,0,0
147,29,0,0,0
147,30,255,0,0
147,31,255,255,255
147,32,254,255,255
147,33,255,255,255
147,34,255,255,255
147,35,255,255,255
147,36,255,255,255
147,37,254,255,255
147,38,255,0,0
147,39,255,255,255
147,40,255,0,0
147,41,255,255,255
147,42,0,0,0
147,43,0,0,0
147,44,0,0,0
147,45,255,0,0
147,46,0,0,0
147,47,255,0,0
147,48,255,255,255
147,49,255,0,0
147,50,0,0,0
147,51,255,255,255
147,52,255,255,255
147,53,255,0,0
147,54,255,0,0
147,55,255,255,255
147,56,255,0,0
147,57,255,0,0
147,58,254,255,255
147,59,255,0,0
147,60,255,0,0
147,61,255,0,0
147,62,254,255,255
147,63,255,255,255
147,64,254,255,255
147,65,0,0,0
147,66,0,0,0
147,67,255,255,255
147,68,255,0,0
147,69,0,0,0
147,70,254,255,255
147,71,255,255,255
147,72,255,255,255
147,73,0,0,0
147,74,255,0,0
147,75,255,0,0
147,76,0,0,0
147,77,255,255,255
147,78,255,255,255
147,79,255,255,255
147,80,254,255,255
147,81,0,0,0
147,82,0,0,0
147,83,0,0,0
147,84,255,255,255
147,85,0,0,0
147,86,0,0,0
147,87,254,255,255
147,88,254,255,255
147,89,255,0,0
147,90,255,255,255
147,91,0,0,0
147,92,255,255,255
147,93,255,255,255
147,94,0,0,0
147,95,254,255,255
147,96,255,0,0
147,97,254,255,255
147,98,254,255,255
147,99,255,0,0
147,100,254,255,255
147,101,254,255,255
147,102,255,0,0
147,103,254,255,255
147,104,254,255,255
147,105,255,0,0
147,106,0,0,0
147,107,254,255,255
147,108,255,255,255
147,109,255,0,0
147,110,255,0,0
147,111,254,255,255
147,112,255,255,255
147,113,254,255,255
147,114,255,255,255
147,115,255,255,255
147,116,255,255,255
147,117,0,0,0
147,118,0,0,0
147,119,255,255,255
147,120,254,255,255
147,121,255,255,255
147,122,254,255,255
147,123,255,0,0
147,124,255,0,0
147,125,255,255,255
147,126,255,0,0
147,127,254,255,255
147,128,255,255,255
147,129,255,255,255
147,130,254,255,255
147,131,254,255,255
147,132,254,255,255
147,133,254,255,255
147,134,255,0,0
147,135,255,0,0
147,136,255,255,255
147,137,255,255,255
147,138,255,255,255
147,139,254,255,255
147,140,255,0,0
147,141,0,0,0
147,142,255,0,0
147,143,254,255,255
147,144,255,0,0
147,145,255,255,255
147,146,254,255,255
147,147,255,255,255
147,148,0,0,0
147,149,255,255,255
147,150,255,0,0
147,151,254,255,255
147,152,255,0,0
147,153,254,255,255
147,154,255,0,0
147,155,255,255,255
147,156,254,255,255
147,157,254,255,255
147,158,0,0,0
147,159,255,255,255
147,160,254,255,255
147,161,254,255,255
147,162,0,0,0
147,163,255,255,255
147,164,255,0,0
147,165,0,0,0
147,166,254,255,255
147,167,254,255,255
147,168,0,0,0
147,169,255,0,0
147,170,255,0,0
147,171,255,255,255
147,172,255,0,0
147,173,255,255,255
147,174,255,0,0
147,175,254,255,255
147,176,255,255,255
147,177,0,0,0
147,178,255,255,255
147,179,255,0,0
147,180,254,255,255
147,181,255,0,0
147,182,255,0,0
147,183,254,255,255
147,184,0,0,0
147,185,254,255,255
147,186,0,0,0
147,187,255,0,0
147,188,254,255,255
147,189,0,0,0
147,190,255,0,0
147,191,255,255,255
147,192,255,255,255
147,193,0,0,0
147,194,0,0,0
147,195,254,255,255
147,196,255,0,0
147,197,255,0,0
147,198,255,255,255
147,199,0,0,0
148,0,254,255,255
148,1,254,255,255
148,2,255,255,255
148,3,255,0,0
148,4,255,255,255
148,5,254,255,255
148,6,255,0,0
148,7,254,255,255
148,8,255,0,0
148,9,0,0,0
148,10,254,255,255
148,11,0,0,0
148,12,0,0,0
148,13,0,0,0
148,14,255,0,0
148,15,0,0,0
148,16,255,0,0
148,17,255,0,0
148,18,255,255,255
148,19,255,0,0
148,20,254,255,255
148,21,254,255,255
148,22,254,255,255
148,23,255,0,0
148,24,254,255,255
148,25,255,0,0
148,26,255,0,0
148,27,254,255,255
148,28,255,255,255
148,29,0,0,0
148,30,254,255,255
148,31,255,0,0
148,32,255,255,255
148,33,255,255,255
148,34,254,255,255
148,35,255,255,255
148,36,254,255,255
148,37,255,0,0
148,38,255,255,255
148,39,255,255,255
148,40,255,255,255
148,41,254,255,255
148,42,255,0,0
148,43,0,0,0
148,44,254,255,255
148,45,255,0,0
148,46,255,0,0
148,47,255,255,255
148,48,0,0,0
148,49,0,0,0
148,50,255,255,255
148,51,254,255,255
148,52,254,255,255
148,53,0,0,0
148,54,255,0,0
148,55,254,255,255
148,56,0,0,0
148,57,255,0,0
148,58,0,0,0
148,59,255,255,255
148,60,254,255,255
148,61,255,255,255
148,62,255,255,255
148,63,255,0,0
148,64,255,255,255
148,65,254,255,255
148,66,255,255,255
148,67,254,255,255
148,68,255,255,255
148,69,254,255,255
148,70,255,255,255
148,71,254,255,255
148,72,0,0,0
148,73,0,0,0
148,74,255,0,0
148,75,255,0,0
148,76,0,0,0
148,77,255,0,0
148,78,0,0,0
148,79,0,0,0
148,80,255,0,0
148,81,254,255,255
148,82,255,0,0
148,83,0,0,0
148,84,255,255,255
148,85,254,255,255
148,86,0,0,0
148,87,255,0,0
148,88,255,0,0
148,89,255,255,255
148,90,254,255,255
